N30	Cystitis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N300	Acute cystitis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N301	Interstitial cystitis (chronic)	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N302	Other chronic cystitis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N303	Trigonitis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N304	Irradiation cystitis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N308	Other cystitis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N309	Cystitis, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N31	Neuromuscular dysfunction of bladder, not elsewhere classified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N310	Uninhibited neuropathic bladder, not elsewhere classified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N311	Reflex neuropathic bladder, not elsewhere classified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N312	Flaccid neuropathic bladder, not elsewhere classified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N318	Other neuromuscular dysfunction of bladder	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N319	Neuromuscular dysfunction of bladder, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N32	Other disorders of bladder	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N320	Bladder-neck obstruction	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N321	Vesicointestinal fistula	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N322	Vesical fistula, not elsewhere classified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N323	Diverticulum of bladder	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N324	Rupture of bladder, nontraumatic	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N328	Other specified disorders of bladder	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N329	Bladder disorder, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N33	Bladder disorders in diseases classified elsewhere	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N330	Tuberculous cystitis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N338	Bladder disorders in other diseases classified elsewhere	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N34	Urethritis and urethral syndrome	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N340	Urethral abscess	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N341	Nonspecific urethritis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N342	Other urethritis	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N343	Urethral syndrome, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N35	Urethral stricture	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N350	Post-traumatic urethral stricture	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N351	Postinfective urethral stricture, not elsewhere classified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N358	Other urethral stricture	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N359	Urethral stricture, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N36	Other disorders of urethra	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N360	Urethral fistula	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N361	Urethral diverticulum	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N362	Urethral caruncle	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N363	Prolapsed urethral mucosa	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N368	Other specified disorders of urethra	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N369	Urethral disorder, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N37	Urethral disorders in diseases classified elsewhere	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N370	Urethritis in diseases classified elsewhere	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N378	Other urethral disorders in diseases classified elsewhere	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N39	Other disorders of urinary system	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N390	Urinary tract infection, site not specified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N391	Persistent proteinuria, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N392	Orthostatic proteinuria, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N393	Stress incontinence	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N394	Other specified urinary incontinence	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N398	Other specified disorders of urinary system	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N399	Disorder of urinary system, unspecified	Diseases of the genitourinary system	14	Other diseases of urinary system	R149
N40	Hyperplasia of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N41	Inflammatory diseases of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N410	Acute prostatitis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N411	Chronic prostatitis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N412	Abscess of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N413	Prostatocystitis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N418	Other inflammatory diseases of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N419	Inflammatory disease of prostate, unspecified	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N42	Other disorders of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N420	Calculus of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N421	Congestion and haemorrhage of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N422	Atrophy of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N428	Other specified disorders of prostate	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N429	Disorder of prostate, unspecified	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N43	Hydrocele and spermatocele	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N430	Encysted hydrocele	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N431	Infected hydrocele	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N432	Other hydrocele	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N433	Hydrocele, unspecified	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N434	Spermatocele	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N44	Torsion of testis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N45	Orchitis and epididymitis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N450	Orchitis, epididymitis and epididymo-orchitis with abscess	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N459	Orchitis, epididymitis and epididymo-orchitis without abscess	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N46	Male infertility	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N47	Redundant prepuce, phimosis and paraphimosis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N48	Other disorders of penis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N480	Leukoplakia of penis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N481	Balanoposthitis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N482	Other inflammatory disorders of penis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N483	Priapism	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N484	Impotence of organic origin	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N485	Ulcer of penis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N486	Induratio penis plastica	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N488	Other specified disorders of penis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N489	Disorder of penis, unspecified	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N49	Inflammatory disorders of male genital organs, not elsewhere classified	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N490	Inflammatory disorders of seminal vesicle	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N491	Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N492	Inflammatory disorders of scrotum	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N498	Inflammatory disorders of other specified male genital organs	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N499	Inflammatory disorder of unspecified male genital organ	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N50	Other disorders of male genital organs	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N500	Atrophy of testis	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N501	Vascular disorders of male genital organs	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N508	Other specified disorders of male genital organs	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N509	Disorder of male genital organs, unspecified	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N51	Disorders of male genital organs in diseases classified elsewhere	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N510	Disorders of prostate in diseases classified elsewhere	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N511	Disorders of testis and epididymis in diseases classified elsewhere	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N512	Balanitis in diseases classified elsewhere	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N518	Other disorders of male genital organs in diseases classified elsewhere	Diseases of the genitourinary system	14	Diseases of male genital organs	R150
N60	Benign mammary dysplasia	Diseases of the genitourinary system	14	Disorders of breast	R151
N600	Solitary cyst of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N601	Diffuse cystic mastopathy	Diseases of the genitourinary system	14	Disorders of breast	R151
N602	Fibroadenosis of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N603	Fibrosclerosis of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N604	Mammary duct ectasia	Diseases of the genitourinary system	14	Disorders of breast	R151
N608	Other benign mammary dysplasias	Diseases of the genitourinary system	14	Disorders of breast	R151
N609	Benign mammary dysplasia, unspecified	Diseases of the genitourinary system	14	Disorders of breast	R151
N61	Inflammatory disorders of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N62	Hypertrophy of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N63	Unspecified lump in breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N64	Other disorders of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N640	Fissure and fistula of nipple	Diseases of the genitourinary system	14	Disorders of breast	R151
N641	Fat necrosis of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N642	Atrophy of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N643	Galactorrhoea not associated with childbirth	Diseases of the genitourinary system	14	Disorders of breast	R151
N644	Mastodynia	Diseases of the genitourinary system	14	Disorders of breast	R151
N645	Other signs and symptoms in breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N648	Other specified disorders of breast	Diseases of the genitourinary system	14	Disorders of breast	R151
N649	Disorder of breast, unspecified	Diseases of the genitourinary system	14	Disorders of breast	R151
N70	Salpingitis and oophoritis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N700	Acute salpingitis and oophoritis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N701	Chronic salpingitis and oophoritis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N709	Salpingitis and oophoritis, unspecified	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N71	Inflammatory disease of uterus, except cervix	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N710	Acute inflammatory disease of uterus	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N711	Chronic inflammatory disease of uterus	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N719	Inflammatory disease of uterus, unspecified	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N72	Inflammatory disease of cervix uteri	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N73	Other female pelvic inflammatory diseases	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N730	Acute parametritis and pelvic cellulitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N731	Chronic parametritis and pelvic cellulitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N732	Unspecified parametritis and pelvic cellulitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N733	Female acute pelvic peritonitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N734	Female chronic pelvic peritonitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N735	Female pelvic peritonitis, unspecified	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N736	Female pelvic peritoneal adhesions	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N738	Other specified female pelvic inflammatory diseases	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N739	Female pelvic inflammatory disease, unspecified	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N74	Female pelvic inflammatory disorders in diseases classified elsewhere	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N740	Tuberculous infection of cervix uteri	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N741	Female tuberculous pelvic inflammatory disease	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N742	Female syphilitic pelvic inflammatory disease	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N743	Female gonococcal pelvic inflammatory disease	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N744	Female chlamydial pelvic inflammatory disease	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N748	Female pelvic inflammatory disorders in other diseases classified elsewhere	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N75	Diseases of Bartholin's gland	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N750	Cyst of Bartholin's gland	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N751	Abscess of Bartholin's gland	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N758	Other diseases of Bartholin's gland	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N759	Disease of Bartholin's gland, unspecified	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N76	Other inflammation of vagina and vulva	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N760	Acute vaginitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N761	Subacute and chronic vaginitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N762	Acute vulvitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N763	Subacute and chronic vulvitis	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N764	Abscess of vulva	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N765	Ulceration of vagina	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N766	Ulceration of vulva	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N768	Other specified inflammation of vagina and vulva	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N77	Vulvovaginal ulceration and inflammation in diseases classified elsewhere	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N770	Ulceration of vulva in infectious and parasitic diseases classified elsewhere	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N771	Vaginitis, vulvitis and vulvovaginitis in infectious and parasitic diseases classified elsewhere	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N778	Vulvovaginal ulceration and inflammation in other diseases classified elsewhere	Diseases of the genitourinary system	14	Inflammatory diseases of female pelvic organs	R152
N80	Endometriosis	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N800	Endometriosis of uterus	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N801	Endometriosis of ovary	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N802	Endometriosis of fallopian tube	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N803	Endometriosis of pelvic peritoneum	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N804	Endometriosis of rectovaginal septum and vagina	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N805	Endometriosis of intestine	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N806	Endometriosis in cutaneous scar	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N808	Other endometriosis	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N809	Endometriosis, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N81	Female genital prolapse	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N810	Female urethrocele	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N811	Cystocele	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N812	Incomplete uterovaginal prolapse	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N813	Complete uterovaginal prolapse	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N814	Uterovaginal prolapse, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N815	Vaginal enterocele	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N816	Rectocele	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N818	Other female genital prolapse	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N819	Female genital prolapse, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N82	Fistulae involving female genital tract	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N820	Vesicovaginal fistula	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N821	Other female urinary-genital tract fistulae	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N822	Fistula of vagina to small intestine	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N823	Fistula of vagina to large intestine	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N824	Other female intestinal-genital tract fistulae	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N825	Female genital tract-skin fistulae	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N828	Other female genital tract fistulae	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N829	Female genital tract fistula, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N83	Noninflammatory disorders of ovary, fallopian tube and broad ligament	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N830	Follicular cyst of ovary	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N831	Corpus luteum cyst	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N832	Other and unspecified ovarian cysts	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N833	Acquired atrophy of ovary and fallopian tube	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N834	Prolapse and hernia of ovary and fallopian tube	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N835	Torsion of ovary, ovarian pedicle and fallopian tube	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N836	Haematosalpinx	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N837	Haematoma of broad ligament	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N838	Other noninflammatory disorders of ovary, fallopian tube and broad ligament	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N839	Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N84	Polyp of female genital tract	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N840	Polyp of corpus uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N841	Polyp of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N842	Polyp of vagina	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N843	Polyp of vulva	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N848	Polyp of other parts of female genital tract	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N849	Polyp of female genital tract, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N85	Other noninflammatory disorders of uterus, except cervix	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N850	Endometrial glandular hyperplasia	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N851	Endometrial adenomatous hyperplasia	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N852	Hypertrophy of uterus	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N853	Subinvolution of uterus	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N854	Malposition of uterus	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N855	Inversion of uterus	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N856	Intrauterine synechiae	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N857	Haematometra	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N858	Other specified noninflammatory disorders of uterus	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N859	Noninflammatory disorder of uterus, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N86	Erosion and ectropion of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N87	Dysplasia of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N870	Mild cervical dysplasia	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N871	Moderate cervical dysplasia	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N872	Severe cervical dysplasia, not elsewhere classified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N879	Dysplasia of cervix uteri, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N88	Other noninflammatory disorders of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N880	Leukoplakia of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N881	Old laceration of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N882	Stricture and stenosis of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N883	Incompetence of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N884	Hypertrophic elongation of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N888	Other specified noninflammatory disorders of cervix uteri	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N889	Noninflammatory disorder of cervix uteri, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N89	Other noninflammatory disorders of vagina	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N890	Mild vaginal dysplasia	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N891	Moderate vaginal dysplasia	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N892	Severe vaginal dysplasia, not elsewhere classified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N893	Dysplasia of vagina, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N894	Leukoplakia of vagina	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N895	Stricture and atresia of vagina	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N896	Tight hymenal ring	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N897	Haematocolpos	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N898	Other specified noninflammatory disorders of vagina	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N899	Noninflammatory disorder of vagina, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N90	Other noninflammatory disorders of vulva and perineum	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N900	Mild vulvar dysplasia	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N901	Moderate vulvar dysplasia	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N902	Severe vulvar dysplasia, not elsewhere classified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N903	Dysplasia of vulva, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N904	Leukoplakia of vulva	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N905	Atrophy of vulva	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N906	Hypertrophy of vulva	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N907	Vulvar cyst	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N908	Other specified noninflammatory disorders of vulva and perineum	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N909	Noninflammatory disorder of vulva and perineum, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N91	Absent, scanty and rare menstruation	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N910	Primary amenorrhoea	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N911	Secondary amenorrhoea	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N912	Amenorrhoea, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N913	Primary oligomenorrhoea	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N914	Secondary oligomenorrhoea	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N915	Oligomenorrhoea, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N92	Excessive, frequent and irregular menstruation	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N920	Excessive and frequent menstruation with regular cycle	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N921	Excessive and frequent menstruation with irregular cycle	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N922	Excessive menstruation at puberty	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N923	Ovulation bleeding	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N924	Excessive bleeding in the premenopausal period	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N925	Other specified irregular menstruation	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N926	Irregular menstruation, unspecified	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N93	Other abnormal uterine and vaginal bleeding	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
N930	Postcoital and contact bleeding	Diseases of the genitourinary system	14	Noninflammatory disorders of female genital tract	R153
